Latitude,Longitude,Width
37.7257144791401,-122.463681344146,4
37.7504213340809,-122.463680782643,4
37.7383240424088,-122.463679584738,4
37.7361642036105,-122.463677108908,4
37.7449435572048,-122.463668638206,4
37.7604993527728,-122.463667051814,4
37.7361624724174,-122.46365632018,4
37.7882295890949,-122.463655789773,4
37.7262657471456,-122.463655385788,4
37.7503006234743,-122.463653516122,4
37.7650308459279,-122.463650402662,4
37.7860361982527,-122.463649195257,4
37.7859777969217,-122.463644518608,4
37.7881602957788,-122.463641970091,4
37.7850215826628,-122.463641022384,4
37.7790584398517,-122.463637430293,4
37.7143856696584,-122.463636404172,4
37.7361607421118,-122.463635532375,4
37.7880465633309,-122.463635298323,4
37.7212313630082,-122.463634043094,4
37.78570057642,-122.463629551786,4
37.7256901310789,-122.463624986085,4
37.7201247508438,-122.463622478709,4
37.7484297458427,-122.463621888759,4
37.71638457028,-122.463620014563,4
37.7163972426289,-122.463620014561,4
37.7518741214035,-122.463619975902,4
37.7754598251749,-122.463619757462,4
37.7517507200282,-122.463615921765,4
37.7160492409447,-122.463613852416,4
37.7112992341463,-122.463612070865,4
37.7278678929753,-122.463611251583,4
37.7439919944403,-122.463610969195,4
37.7875517125633,-122.463605752716,4
37.7325526233881,-122.463605302557,4
37.747125522022,-122.463601382414,4
37.7873314010144,-122.463600988074,4
37.7874489007307,-122.463600034946,4
37.7469905697713,-122.46359923034,4
37.7470238833438,-122.463599230323,4
37.7502792888623,-122.463597864272,4
37.7853420366409,-122.463595877533,4
37.7164615783281,-122.463595368644,4
37.7258984383113,-122.463592708428,4
37.7460128610013,-122.463589013141,4
37.7466205203156,-122.463588982552,4
37.7604993527743,-122.463588022066,4
37.728122144814,-122.463586613749,4
37.7484063733597,-122.463585995905,4
37.7400120761835,-122.463582334771,4
37.7154294623887,-122.463580914754,4
37.7872540838992,-122.463580543309,4
37.7472237630703,-122.463579873308,4
37.7134631342904,-122.463577482032,4
37.735740600456,-122.463575134792,4
37.7428407947721,-122.463574948618,4
37.7362438080119,-122.46357426156,4
37.7263898041365,-122.463573079846,4
37.7150149747485,-122.463571955684,4
37.7472876877838,-122.463571902628,4
37.7180012684503,-122.463569614328,4
37.7180012684503,-122.463569614328,4
37.7256645984102,-122.463563821039,4
37.7754617593393,-122.463563474417,4
37.7362169848131,-122.463562225914,4
37.78702296415,-122.463560959121,4
37.7145256185467,-122.463560865244,4
37.7771741442423,-122.463560670752,4
37.7869898230497,-122.463560482108,4
37.787355503836,-122.463556193572,4
37.7873118175677,-122.4635509519,4
37.7112158768855,-122.463545422096,4
37.7483713150869,-122.463544824955,4
37.7476802427659,-122.463542297865,4
37.7474053748569,-122.463541667417,4
37.7605037522745,-122.46354127173,4
37.7484990269243,-122.463540602637,4
37.7458859882573,-122.463530231662,4
37.7516778003047,-122.463529778385,4
37.7429152361477,-122.463528556201,4
37.7382247446725,-122.463524477783,4
37.7212437637811,-122.463521360718,4
37.7207466338444,-122.463518967621,4
37.7477288618992,-122.463516108705,4
37.7483446043367,-122.463512099503,4
37.7474927529972,-122.463511432209,4
37.7841085727696,-122.463507949558,4
37.784078262385,-122.463505611237,4
37.7517859779553,-122.463505455313,4
37.7839633053529,-122.463504676093,4
37.7840302093532,-122.463501869751,4
37.7475154779688,-122.463501305851,4
37.7428996661877,-122.463500759964,4
37.7503195659037,-122.463498360556,4
37.720841183149,-122.463498018815,4
37.7483212318599,-122.463497320046,4
37.7513805141114,-122.463496334396,4
37.7191519514685,-122.463495553783,4
37.7839159920389,-122.463495321911,4
37.751415771121,-122.46349532086,4
37.7838834636592,-122.463493450739,4
37.7208177899974,-122.463493089652,4
37.764076463789,-122.463492709215,4
37.7790447784881,-122.463491726859,4
37.7512883623694,-122.463487212563,4
37.7859748712656,-122.463486142951,4
37.709590783961,-122.463485117168,4
37.7096080059695,-122.463485117158,4
37.7427910352842,-122.463479061114,4
37.7385576826907,-122.46347892981,4
37.7512298668798,-122.463474038404,4
37.7096066812751,-122.463473394488,4
37.7184627965046,-122.463470908779,4
37.7388205266356,-122.463469082233,4
37.7256320661895,-122.46346745052,4
37.7356703813878,-122.463465470563,4
37.7281028480687,-122.463464624314,4
37.7180110994161,-122.463464279867,4
37.7856464686193,-122.463463746139,4
37.7182541969442,-122.463462282481,4
37.762198945559,-122.46346224921,4
37.7450940434634,-122.463461028807,4
37.7790484073416,-122.463457291758,4
37.7459331091292,-122.463455261473,4
37.7371274206966,-122.463452499655,4
37.7389207965449,-122.463451847631,4
37.7140966644108,-122.463448112758,4
37.7139855225771,-122.46344811274,4
37.7140415764298,-122.46344689056,4
37.7141604497148,-122.463444447129,4
37.7117288925291,-122.463442127126,4
37.7138937098892,-122.463442003639,4
37.738306519129,-122.463440768884,4
37.7258375734043,-122.463440067194,4
37.7372534705646,-122.463433702031,4
37.7382520031164,-122.463433382759,4
37.7511208870239,-122.463429445513,4
37.7380397793158,-122.463428458055,4
37.7295978486555,-122.463428371748,4
37.7357680072927,-122.463427186434,4
37.7400364127391,-122.46342599661,4
37.7399195953013,-122.463424765442,4
37.7296611735131,-122.463419061951,4
37.7451366047831,-122.463418737312,4
37.7482736532082,-122.463418145541,4
37.7294635953142,-122.463411763134,4
37.7476937487685,-122.463410213512,4
37.7256015312656,-122.463402969615,4
37.7500323476354,-122.463401659183,4
37.7510696031844,-122.463393975348,4
37.7460535931174,-122.463389270997,4
37.7178828093203,-122.46338834562,4
37.744956890555,-122.463385984879,4
37.7437825198608,-122.463383156521,4
37.7868226264625,-122.463382787259,4
37.7379794222166,-122.463380448672,4
37.7428472878804,-122.463377197624,4
37.7622116817509,-122.463375255085,4
37.742741274879,-122.463375182212,4
37.7790570793948,-122.463374208362,4
37.7439007402293,-122.4633709878,4
37.7392800154546,-122.463366907564,4
37.7385995461283,-122.463364953343,4
37.7466385274454,-122.463361251718,4
37.7384955575352,-122.463360844337,4
37.7514462212671,-122.463360530485,4
37.7379021902407,-122.463359020507,4
37.7437838949233,-122.463357080672,4
37.784264298274,-122.463353189569,4
37.7389204467323,-122.463349544345,4
37.7841400147865,-122.463347470915,4
37.7383996933922,-122.463346462392,4
37.7400471209758,-122.46334105655,4
37.7840462367384,-122.463340800032,4
37.7437082889086,-122.463336220006,4
37.7839599912586,-122.463336034471,4
37.7255799226856,-122.463333949193,4
37.750137280527,-122.463331413139,4
37.746764271907,-122.463327202712,4
37.746764271907,-122.463327202712,4
37.746764271907,-122.463327202712,4
37.746764271907,-122.463327202712,4
37.746764271907,-122.463327202712,4
37.746764271907,-122.463327202712,4
37.7605099126287,-122.463319766888,4
37.7390496190449,-122.463317697564,4
37.7428135183346,-122.463316512257,4
37.7483120506561,-122.463312579528,4
37.7480061705593,-122.463303179825,4
37.7391162363258,-122.463300232728,4
37.7381738421581,-122.463300232714,4
37.7375947057179,-122.463297378285,4
37.7305874815164,-122.463292961705,4
37.7375393956336,-122.463291450861,4
37.7436752972852,-122.463282329909,4
37.7434864315522,-122.463282017871,4
37.7095111399898,-122.463275405145,4
37.7501046117408,-122.463274075037,4
37.7450416093759,-122.46327176288,4
37.7095164747811,-122.463270994886,4
37.7374372128598,-122.463270113518,4
37.7392405334333,-122.463262222872,4
37.7500872773246,-122.463257210957,4
37.7652281194135,-122.46325687013,4
37.7805233914643,-122.463254756685,4
37.7400519890062,-122.463253655059,4
37.747915234715,-122.463251940026,4
37.7805934921061,-122.463249859078,4
37.7803247018036,-122.463248226824,4
37.7516056827772,-122.463247023434,4
37.7773442510306,-122.463245837327,4
37.7595792528035,-122.463245671761,4
37.7094799730978,-122.463243292153,4
37.7372994061387,-122.463242848772,4
37.7094935276652,-122.463236867396,4
37.7649631395551,-122.463236798162,4
37.7434670709392,-122.46323562633,4
37.7427886358872,-122.46323559844,4
37.7371934731949,-122.463233365452,4
37.7650155007859,-122.463232784464,4
37.7095050489005,-122.46323172778,4
37.7372525334727,-122.46323099482,4
37.7111901355994,-122.463230798779,4
37.745989350944,-122.463226505408,4
37.7622184734172,-122.463225970324,4
37.7801814895167,-122.46322537368,4
37.7623768872113,-122.463221971932,4
37.7095175863374,-122.463221875682,4
37.7588957050895,-122.463221756972,4
37.7648568297895,-122.463220740766,4
37.7647013316329,-122.46322074075,4
37.7648203353176,-122.463218734373,4
37.7510054977254,-122.463217633604,4
37.7357386003548,-122.463214016518,4
37.7095097928145,-122.463213309645,4
37.7646331027558,-122.463212712506,4
37.7645775678277,-122.463212712505,4
37.7596017952017,-122.463207960474,4
37.7515952659274,-122.463206485604,4
37.7799445220997,-122.463205240645,4
37.740195634398,-122.463202075736,4
37.740195634398,-122.463202075736,4
37.7773484614969,-122.463198425137,4
37.7500146058056,-122.463197343983,4
37.7434487283817,-122.463195678435,4
37.7771884605269,-122.463194163539,4
37.7255242263296,-122.46318602775,4
37.764007912949,-122.463174325841,4
37.7257340750549,-122.4631719467,4
37.7369285500121,-122.46317127534,4
37.7400607501907,-122.463169946149,4
37.7440601990312,-122.463167595327,4
37.7399497729504,-122.463167483798,4
37.749759810788,-122.463167407365,4
37.7453824890774,-122.46316615516,4
37.7480061705587,-122.463159709148,4
37.7642302811549,-122.463158383346,4
37.7296941579575,-122.463156396067,4
37.7466394276741,-122.46315629263,4
37.7459802308985,-122.463153457993,4
37.762380528552,-122.46315056576,4
37.7368442241821,-122.463149949734,4
37.7255059051746,-122.463147339462,4
37.7634976322383,-122.46314569683,4
37.7434222343611,-122.463145421645,4
37.7790030980775,-122.463143752766,4
37.7373071780787,-122.463137024673,4
37.7381515524579,-122.463133790689,4
37.7655962344135,-122.463128412767,4
37.7372659126841,-122.463128359687,4
37.7367746553097,-122.463121959218,4
37.7395492454888,-122.463120453749,4
37.7288933413334,-122.463117466216,4
37.737221182201,-122.463114218756,4
37.7143861403954,-122.463111281888,4
37.7371755919718,-122.463106605104,4
37.7515744313194,-122.463106153631,4
37.7496241156629,-122.463105404514,4
37.7807216510348,-122.463097501192,4
37.7516048020548,-122.463089089164,4
37.7498785968185,-122.463087727432,4
37.7649234713769,-122.463086262442,4
37.7396093633696,-122.463084497953,4
37.7400685374318,-122.46308131256,4
37.7649060173314,-122.463078233283,4
37.7626407330016,-122.463077951787,4
37.7648219217225,-122.463076226898,4
37.7178896324771,-122.463074115289,4
37.7452054451668,-122.463070768016,4
37.7780358564262,-122.463068662595,4
37.7500691388799,-122.463068471138,4
37.7605116725884,-122.463068207657,4
37.7115393894105,-122.463066335527,4
37.7366123276804,-122.463061979834,4
37.746053593117,-122.463059170366,4
37.7646426229904,-122.46305816221,4
37.7494402708691,-122.463057794403,4
37.7493142048085,-122.463056687317,4
37.7644918849091,-122.463056154927,4
37.7490839603575,-122.463050044027,4
37.7799376414757,-122.463049617411,4
37.7433835122355,-122.463047484554,4
37.7644173086225,-122.463046119387,4
37.7254747425443,-122.463044637896,4
37.7396792290015,-122.46304340523,4
37.7500924502117,-122.463041445619,4
37.7490296817766,-122.463041186596,4
37.7382462339713,-122.463040142509,4
37.7605187124797,-122.463038154099,4
37.7359514186289,-122.463032656549,4
37.7459619899591,-122.463032351679,4
37.7426979923261,-122.463029944173,4
37.7866690404007,-122.463024943398,4
37.7452453534832,-122.463021183903,4
37.7617463976962,-122.463020837642,4
37.7616784728077,-122.463012245532,4
37.7397214737582,-122.463009504383,4
37.763813972349,-122.463006662539,4
37.7615731891695,-122.463001505824,4
37.7382940437447,-122.462999838489,4
37.7501961618361,-122.462997713384,4
37.761403376491,-122.462997209747,4
37.763762331482,-122.462996501083,4
37.749691250071,-122.462995818511,4
37.7636992143574,-122.462991419941,4
37.761317621629,-122.462990766135,4
37.7400763255621,-122.462990217527,4
37.7454725366457,-122.462988138299,4
37.7481565281971,-122.462986632842,4
37.7612029976488,-122.462986470052,4
37.7515792390894,-122.462985551838,4
37.7611571483992,-122.462980026432,4
37.7636972500787,-122.46297836176,4
37.7635408482476,-122.462976903978,4
37.7496445806313,-122.462974738387,4
37.7635024049329,-122.462973275218,4
37.7789446394389,-122.462971916423,4
37.7507979557634,-122.462971364141,4
37.7454892568299,-122.462970838052,4
37.7363424834197,-122.462970011551,4
37.7303973234764,-122.462968695849,4
37.7444479822058,-122.462965436724,4
37.7442141593615,-122.462964201952,4
37.714215535169,-122.462964106477,4
37.7608676152654,-122.462960694582,4
37.7495692417302,-122.462957031657,4
37.7764389559753,-122.462956026429,4
37.749142543105,-122.462954501858,4
37.7382052419842,-122.462954323794,4
37.7397934743851,-122.462953960472,4
37.7490918726007,-122.462952815645,4
37.7812941506761,-122.462952553035,4
37.780938946355,-122.46294953791,4
37.7606315737945,-122.462948880198,4
37.7360810711916,-122.462948685927,4
37.7763404655798,-122.462948408733,4
37.7322740285646,-122.462948245202,4
37.7322740285646,-122.462948245202,4
37.749439738457,-122.462948174236,4
37.7362655356317,-122.462946020337,4
37.7492332163602,-122.462939324011,4
37.7493680903851,-122.462938899523,4
37.7629240212518,-122.462934806694,4
37.7143886663254,-122.462933559746,4
37.7490192001903,-122.462933421744,4
37.7486943803622,-122.462929360401,4
37.7781025186899,-122.462924466831,4
37.7603305839468,-122.462923499947,4
37.7466655386001,-122.46292286821,4
37.7601641475725,-122.462922313311,4
37.7758905913229,-122.462915215949,4
37.7489598620291,-122.462914871445,4
37.7642652836473,-122.462910563686,4
37.7110874546042,-122.462910367622,4
37.7179773622486,-122.462904060688,4
37.7488958572711,-122.462898850009,4
37.7599167854573,-122.462897170087,4
37.7651789309738,-122.462889766847,4
37.7496279125984,-122.462886201961,4
37.7459331091265,-122.462884333161,4
37.7400954289716,-122.462874279628,4
37.7363700710175,-122.462866361103,4
37.7619967725477,-122.46286566864,4
37.7485945951844,-122.462860779902,4
37.7790774389194,-122.462860418719,4
37.7751371711935,-122.462858446045,4
37.7162021113028,-122.462854049392,4
37.7363268505023,-122.462852955799,4
37.7617899068936,-122.462851987244,4
37.7650665705984,-122.462850964727,4
37.7470743029456,-122.462848855795,4
37.7469221421618,-122.46284657781,4
37.7616776858958,-122.462843435575,4
37.7494899026486,-122.462843199076,4
37.74912387497,-122.462843199074,4
37.7494105635678,-122.462837296827,4
37.7866770094266,-122.462837112849,4
37.7399367588722,-122.462836916405,4
37.7507787237721,-122.462834547601,4
37.7747582919092,-122.46283415917,4
37.7143938707274,-122.462830535838,4
37.7615735767848,-122.4628297533,4
37.7651751250451,-122.462827172243,4
37.7767137814792,-122.462823257221,4
37.7368725591141,-122.462821593742,4
37.7614415732371,-122.462820895269,4
37.7766819550203,-122.462818903997,4
37.7280972425826,-122.462814959456,4
37.7765662168131,-122.46281393991,4
37.7384702838757,-122.462811356763,4
37.7612139253087,-122.462809230774,4
37.7486989587999,-122.462804340247,4
37.7253688193969,-122.462799879695,4
37.7256700254358,-122.462793502527,4
37.7401089421748,-122.462790265877,4
37.7607461069597,-122.462780156594,4
37.7467681800257,-122.462777119594,4
37.7764552768418,-122.462768170753,4
37.7302864478603,-122.462767173081,4
37.7093466620935,-122.462766282735,4
37.7642736644092,-122.462762144062,4
37.7651801999424,-122.462761367067,4
37.7758155585136,-122.462755965343,4
37.7507747172997,-122.462755497195,4
37.7790792530075,-122.462753441062,4
37.7487838476045,-122.462736955845,4
37.7474380481336,-122.462731573403,4
37.7406512558576,-122.462729837498,4
37.7866862166025,-122.462729490192,4
37.7302628865026,-122.462728620925,4
37.7468168000664,-122.462728157781,4
37.7384082450496,-122.462728078654,4
37.7500905076701,-122.462726967074,4
37.7194642158701,-122.46272082651,4
37.7193882591349,-122.46271788662,4
37.7191580614818,-122.462717886617,4
37.7174071201144,-122.462716356901,4
37.7752337176684,-122.462714773088,4
37.7367060496466,-122.462708592139,4
37.7750811726017,-122.462707144593,4
37.7790803414425,-122.462707068229,4
37.7738018521651,-122.462706092013,4
37.7487298433193,-122.462704913927,4
37.7163203865396,-122.462704908526,4
37.7468502404396,-122.462704454346,4
37.74589510829,-122.462699791356,4
37.7401168247238,-122.46269913217,4
37.7851534618372,-122.462697067278,4
37.7400143523857,-122.46269343677,4
37.7444354771197,-122.462693010487,4
37.7256631735017,-122.462684068539,4
37.7507843337414,-122.462679488264,4
37.712657991947,-122.46267860515,4
37.712712540334,-122.462678605144,4
37.7162037876449,-122.462677719319,4
37.7126301615391,-122.462677198595,4
37.7253292072725,-122.46267307751,4
37.7866884088845,-122.462672350138,4
37.726440164371,-122.46266460899,4
37.7743471748975,-122.462657576453,4
37.7473480124949,-122.462656422482,4
37.7458829485543,-122.462653655236,4
37.7603894466406,-122.462652156996,4
37.7134297247264,-122.462650238241,4
37.7853282842116,-122.462649770072,4
37.7274289275879,-122.46264752637,4
37.7457339839424,-122.462644044196,4
37.713862596316,-122.462642190986,4
37.7267042448879,-122.462641314769,4
37.7742702034837,-122.46263849173,4
37.7267226693079,-122.462635103132,4
37.7809485667491,-122.462634593061,4
37.786857406167,-122.462623463806,4
37.7400199830445,-122.462616542022,4
37.7865918262597,-122.462614221041,4
37.7425167051817,-122.462611892529,4
37.786545638433,-122.462609350398,4
37.7253049912672,-122.462608764413,4
37.7401224544761,-122.462607998475,4
37.747609115379,-122.462607459789,4
37.7197308405765,-122.46260422493,4
37.7740712286384,-122.462602639066,4
37.7255160797575,-122.462601434894,4
37.7740055063811,-122.462598824841,4
37.7479362257769,-122.462591665869,4
37.7603910537209,-122.462587091934,4
37.7187441691801,-122.462583648419,4
37.7186248066558,-122.462580708559,4
37.7790941312548,-122.462580347401,4
37.7445152065234,-122.462576537499,4
37.7164659256424,-122.462576258696,4
37.7479012070836,-122.462570628939,4
37.76520176927,-122.462562347088,4
37.78586843793,-122.462562068449,4
37.7809593891447,-122.462560040974,4
37.7149948748848,-122.462558533061,4
37.7170077644759,-122.462553646157,4
37.7738982925338,-122.462553643166,4
37.7164388128869,-122.462553409618,4
37.72640777707,-122.46255008934,4
37.7485063159215,-122.462547393174,4
37.7141751725286,-122.462546063947,4
37.7475172792951,-122.462544833698,4
37.7856312857071,-122.462543095141,4
37.7502081812695,-122.462541658174,4
37.7501109051904,-122.462540245329,4
37.7431583121036,-122.462539760623,4
37.7650813752353,-122.462539338835,4
37.7141276262766,-122.462538908049,4
37.7478556825034,-122.462538520462,4
37.7476838445316,-122.462532308839,4
37.7170083085537,-122.462531748549,4
37.7603952490607,-122.462531423009,4
37.7161960040241,-122.462530559657,4
37.7790963088496,-122.462528007047,4
37.7868952379175,-122.462527708701,4
37.725493319329,-122.462527475518,4
37.7484402409432,-122.462521279527,4
37.7151539658718,-122.4625202777,4
37.7151642091297,-122.462520277695,4
37.7151189471444,-122.46251998093,4
37.7401303370506,-122.462519712915,4
37.7151449285613,-122.462519515984,4
37.7151364929198,-122.462519515958,4
37.7424731609206,-122.462518616641,4
37.7126203759917,-122.462512615488,4
37.7484182156279,-122.462509963388,4
37.7273511821059,-122.462509777202,4
37.7437329060539,-122.46250470505,4
37.7772276185203,-122.462501102485,4
37.7456500403271,-122.462500545691,4
37.7483067132019,-122.462494294493,4
37.7423542498388,-122.462485220335,4
37.7739324541636,-122.462484184544,4
37.7582841418063,-122.462480405347,4
37.7432052288332,-122.462473271051,4
37.7475974107089,-122.462469682732,4
37.7846994688182,-122.462468414589,4
37.7846222306097,-122.462466948558,4
37.7501235325769,-122.462462854195,4
37.7148362902482,-122.462461632007,4
37.7437681567899,-122.462461140072,4
37.7843244751458,-122.462457175798,4
37.7842962826563,-122.46245473237,4
37.7346120510927,-122.462453985083,4
37.7842456916479,-122.4624508229,4
37.7138422407476,-122.46244996961,4
37.7508556508856,-122.462448420067,4
37.7448475015253,-122.462446456853,4
37.7089748400807,-122.462441676038,4
37.713578655736,-122.462441364614,4
37.7773783564116,-122.462440905509,4
37.7841259710566,-122.462438606704,4
37.7401427234041,-122.46243569826,4
37.7424322822248,-122.462434332182,4
37.7604006989457,-122.462431546075,4
37.7365445844613,-122.462431207033,4
37.7436608631648,-122.462423679716,4
37.7480186414603,-122.462422349606,4
37.7089619510012,-122.462419116553,4
37.7476361256044,-122.462418442952,4
37.750131302714,-122.462401433189,4
37.7868717461393,-122.462396049004,4
37.7377543021223,-122.462394403183,4
37.7857666765954,-122.462393532855,4
37.7148374215779,-122.462392942697,4
37.7583517708335,-122.462390265421,4
37.7389045557057,-122.46238583625,4
37.7809654020447,-122.46238354987,4
37.7114745641852,-122.46238294313,4
37.785694588746,-122.462380974399,4
37.7755110818004,-122.462380922286,4
37.7502338236498,-122.462375451764,4
37.73895837563,-122.462373461579,4
37.764294369523,-122.46237254966,4
37.7384845939004,-122.462369337275,4
37.7215819583195,-122.462367242757,4
37.7211663078633,-122.462365488175,4
37.72101711662,-122.462357593044,4
37.7459854289939,-122.46235691856,4
37.7479309089808,-122.462356761175,4
37.7250594073463,-122.462356400531,4
37.7422942210096,-122.462351376935,4
37.7438530788559,-122.462350707838,4
37.7346077982181,-122.462348069202,4
37.7190678927482,-122.462347943305,4
37.719113692513,-122.462347065558,4
37.7240092887923,-122.462345346086,4
37.7478662384021,-122.46234443277,4
37.7122227155888,-122.462343686818,4
37.7204328405763,-122.462340925011,4
37.7203641431827,-122.462339170416,4
37.7382246061744,-122.462338778331,4
37.7202982210683,-122.462338293601,4
37.7205952167724,-122.462338293592,4
37.7605591918785,-122.462338019278,4
37.7202447887441,-122.462335661261,4
37.719327422704,-122.462334784419,4
37.7364581434207,-122.462326027748,4
37.7449368194724,-122.462325869469,4
37.7184992748049,-122.462325196761,4
37.7373984529805,-122.462324629276,4
37.780903582725,-122.462322713118,4
37.7847721532894,-122.462317022433,4
37.7380809394917,-122.462314685482,4
37.7642838888462,-122.462314301289,4
37.7184908913149,-122.46231247945,4
37.7347031740156,-122.462305433265,4
37.7186694580143,-122.462301880921,4
37.780966604059,-122.462296826519,4
37.7508909088044,-122.462290321068,4
37.7812553917023,-122.462287945756,4
37.7457998727621,-122.462286269602,4
37.7371788619233,-122.462286182385,4
37.7348144532504,-122.462282494227,4
37.7508804919577,-122.462282213677,4
37.7165267575898,-122.462281231613,4
37.7868898466309,-122.46227335084,4
37.762269887656,-122.462272211414,4
37.734019041749,-122.462265755167,4
37.7840873512996,-122.462262691423,4
37.7422531489715,-122.462262480723,4
37.7840147463785,-122.462259759315,4
37.7339921852793,-122.462259143365,4
37.7816492574469,-122.462258781942,4
37.7187264660332,-122.462257368104,4
37.7130652949984,-122.462257342672,4
37.7132374317702,-122.462252375534,4
37.7508684725211,-122.462250796744,4
37.7392780342424,-122.462243534727,4
37.7148362902325,-122.462235528072,4
37.7813047585968,-122.462231417473,4
37.7642943695108,-122.462231197838,4
37.7501837529782,-122.462229452229,4
37.7375402832668,-122.462228067287,4
37.7422318224394,-122.46222252747,4
37.7508260020391,-122.46222241954,4
37.7834543741585,-122.462222133371,4
37.7114792514346,-122.462221790909,4
37.7458376802701,-122.462221632624,4
37.7337457098893,-122.462218211614,4
37.7338717597584,-122.462212852568,4
37.7832500744158,-122.462212359722,4
37.78322767487,-122.462208939817,4
37.7241360734166,-122.46220384765,4
37.7653248424019,-122.462202826907,4
37.7459567586067,-122.46220193388,4
37.7373543547061,-122.462201256705,4
37.7654707538086,-122.462201222533,4
37.7641446251863,-122.462199378021,4
37.7807651913645,-122.462199098787,4
37.7739416046925,-122.462198633452,4
37.740038000063,-122.462197895939,4
37.7209831150476,-122.462193545901,4
37.7422144457429,-122.462188567252,4
37.7204592096064,-122.462186527601,4
37.7165285859025,-122.462184770318,4
37.7805471408016,-122.462182988407,4
37.7372695459555,-122.462181664062,4
37.7458488822316,-122.462178245735,4
37.7130717810019,-122.46217790636,4
37.71860825915,-122.462174702416,4
37.782547108504,-122.462171384858,4
37.7649428040782,-122.462170032239,4
37.750763499154,-122.46216769309,4
37.7204385809106,-122.462167182155,4
37.7197472415137,-122.46216479907,4
37.7237600911452,-122.46216184119,4
37.7459882762472,-122.462160967071,4
37.7238038098934,-122.462160735039,4
37.7605556719136,-122.462157698016,4
37.7477478232146,-122.4621565532,4
37.7166465262229,-122.462155276525,4
37.7190970379714,-122.462151436958,4
37.712328425493,-122.462150338865,4
37.7365594988302,-122.462149481812,4
37.7753431953613,-122.462148037658,4
37.7581387043617,-122.462147440346,4
37.7448602395261,-122.462140199005,4
37.7645229421157,-122.462137821217,4
37.7325590517559,-122.462135895777,4
37.7400380000418,-122.46213524197,4
37.7643794565111,-122.462131418462,4
37.7643794565111,-122.462131418462,4
37.7370297956816,-122.462125981643,4
37.7853936243685,-122.462122444639,4
37.7395785633932,-122.46212100211,4
37.7811830898725,-122.462119766821,4
37.7811830898725,-122.462119766821,4
37.7477120319803,-122.462118252857,4
37.732473059968,-122.462114481375,4
37.7460390546617,-122.462108929608,4
37.7500283438364,-122.462107837801,4
37.7114773763557,-122.462106852145,4
37.7848433404186,-122.462104182788,4
37.7429677574573,-122.462102912219,4
37.7458537835344,-122.462098556827,4
37.7148396860816,-122.46209528599,4
37.7394500943456,-122.462095045855,4
37.7439210289412,-122.462094670844,4
37.7605400363722,-122.462093995672,4
37.7449001037631,-122.462093261605,4
37.7493192859671,-122.462089411611,4
37.7498739059728,-122.462084497711,4
37.7476845010522,-122.462081692735,4
37.747450256423,-122.462081067713,4
37.7490958826693,-122.462079583807,4
37.7636399616441,-122.462078651207,4
37.7132360349004,-122.462074552946,4
37.7635488711088,-122.462073057452,4
37.7789289843492,-122.462072230625,4
37.7396168493304,-122.462069739853,4
37.7633702261672,-122.462064108275,4
37.7658107892659,-122.46206158749,4
37.744077400365,-122.462058921884,4
37.7130738098987,-122.462056111894,4
37.7421449389462,-122.462055722089,4
37.7324700521364,-122.462055663638,4
37.7850090952924,-122.462053166578,4
37.7655697196922,-122.462051957528,4
37.7655468814023,-122.462045537294,4
37.7654910541888,-122.462040722297,4
37.778504013274,-122.462036654628,4
37.7784217778978,-122.462031284494,4
37.7489822380353,-122.462024304271,4
37.7480798753848,-122.462020618849,4
37.7854078978949,-122.462019638754,4
37.7805015150799,-122.462017859172,4
37.7781448286879,-122.462016516204,4
37.7365095190008,-122.462015646523,4
37.745854484093,-122.462007356579,4
37.7337272485961,-122.462004545298,4
37.7253042506178,-122.461994949718,4
37.7649315526747,-122.461994742669,4
37.7492762327102,-122.461986284554,4
37.7304722495759,-122.46198283566,4
37.7441342815725,-122.461980910185,4
37.7505832012692,-122.461980203343,4
37.7469959638947,-122.461978280579,4
37.7347230400293,-122.46197647293,4
37.7422074499049,-122.461971328809,4
37.7619359298261,-122.461966075892,4
37.7645365623239,-122.461958036829,4
37.7644127949494,-122.461955789455,4
37.7605679917509,-122.46194732411,4
37.7250642740802,-122.461946541749,4
37.7140835828601,-122.461943718748,4
37.7112574471386,-122.461943519987,4
37.7468436295384,-122.461942849988,4
37.7488598520055,-122.461935856854,4
37.7480313083953,-122.461934628392,4
37.7614491861622,-122.461930160573,4
37.7615870971916,-122.461930160547,4
37.7615073255141,-122.461930160547,4
37.7347213915776,-122.461926458046,4
37.7122061872577,-122.461926308953,4
37.7174920206045,-122.461922130513,4
37.7175016712563,-122.461921642175,4
37.746735944703,-122.461916277708,4
37.7637460870321,-122.461914202985,4
37.776822144368,-122.461913814497,4
37.7767452124767,-122.461911800485,4
37.7281705833725,-122.461909418866,4
37.7636611874239,-122.461907490451,4
37.7462027717556,-122.461907419396,4
37.7397272051417,-122.461907407719,4
37.7789984865585,-122.461905759301,4
37.7612680087194,-122.461904507388,4
37.7466904192468,-122.461904098194,4
37.7765526175284,-122.461899718162,4
37.7480623907666,-122.461894090539,4
37.778754433673,-122.461891662951,4
37.7487957447457,-122.461887948175,4
37.7786515066402,-122.461887634901,4
37.781275648401,-122.46188755048,4
37.7608371550991,-122.461883922509,4
37.7462202815386,-122.461879740062,4
37.7450636850368,-122.461879438805,4
37.7608178180125,-122.461878778692,4
37.7786026960614,-122.46187756658,4
37.7608636663409,-122.461874037474,4
